species
Ocotea arenicola
Vochysia elliptica
Qualea parviflora
Himatanthus drasticus
Crescentia cujete
Diospyros sericea
Byrsonima coccolobifolia
Pterodon emarginatus
Chomelia brasiliana
Terminalia fagifolia
Triplaris gardneriana
Qualea selloi
Pouteria pachycalyx
Licania spicata
Coccoloba mollis
Handroanthus riodocensis
Diospyros lasiocalyx
Pittosporum undulatum
Byrsonima stannardii
Cupania tenuivalvis
Helietta apiculata
Campomanesia lineatifolia
Kielmeyera altissima
Aspidosperma tomentosum
Antonia ovata
Zanthoxylum riedelianum
Casearia eichleriana
Ludwigia anastomosans
Aspidosperma pyricollum
Lychnophora granmogolensis
Symphonia globulifera
Clusia fluminensis
Aspidosperma cylindrocarpon
Aspidosperma pyrifolium
Mimosa caesalpiniifolia
Campomanesia sessiliflora
Ateleia glazioveana
Matayba discolor
Kielmeyera sigillata
Dasyphyllum spinescens
Daphnopsis racemosa
Protium icicariba
Hymenaea aurea
Chrysobalanus icaco
Casearia guianensis
Alsophila salvinii
Miconia splendens
Myrceugenia acutiflora
Psidium cauliflorum
Leandra regnellii
Sloanea obtusifolia
Calycophyllum papillosum
Hennecartia omphalandra
Copaifera oblongifolia
Couepia rufa
Prunus chamissoana
Chionanthus ferrugineus
Celtis orthacanthos
Amphirrhox longifolia
Coussarea paniculata
Lychnophora gardneri
Symplocos platyphylla
Leucochloron incuriale
Stryphnodendron adstringens
Chusquea meyeriana
NA
Inga platyptera
Ixora venulosa
Coussarea hydrangeifolia
Monteverdia megalocarpa
Lychnophora salicifolia
Dicksonia sellowiana
Erythroxylum affine
Vochysia saldanhana
Casearia aculeata
Pagamea guianensis
Styrax camporum
Styrax glabratus
Machaerium salzmannii
Casearia pauciflora
NA
NA
Gaylussacia salicifolia
Pseudopiptadenia brenanii
Vismia guianensis
Byrsonima verbascifolia
Banara serrata
Heisteria ovata
Jacaranda jasminoides
Conchocarpus adenantherus
Tocoyena brasiliensis
Zanthoxylum nemorale
Ocotea pluridomatiata
Spondias mombin
Allophylus petiolulatus
Pouteria macahensis
Ocotea beyrichii
Celtis brasiliensis
Picramnia elliptica
Ocotea bicolor
Myrcia gestasiana
Rinorea bahiensis
Inga lanceifolia
Aspidosperma australe
Ruprechtia latifunda
Eugenia flamingensis
NA
Copaifera trapezifolia
Faramea hyacinthina
Myrcia springiana
Matayba intermedia
Waltheria cinerascens
Duguetia sooretamae
Gorceixia decurrens
Vochysia oppugnata
Lychnophora rosmarinifolia
Croton salutaris
Chomelia hirsuta
Trichilia tetrapetala
NA
Schizolobium parahyba
Cymbopetalum brasiliense
Zygia latifolia
Inga lenticellata
Senegalia hatschbachii
Rudgea recurva
Symplocos pubescens
Acalypha diversifolia
Pseudopiptadenia leptostachya
Psidium sartorianum
Podocarpus sellowii
Solanum leucocarpon
Byrsonima fonsecae
Cordia magnoliifolia
Eugenia moonioides
Oxandra martiana
Nectandra gardneri
Miconia hypoleuca
Terminalia januariensis
Mimosa tenuiflora
Miconia paradoxa
Cryptocarya aschersoniana
Mimosa cubatanensis
Solanum sciadostylis
Goniorrhachis marginata
Guatteria macropus
Terminalia mameluco
Machaerium paraguariense
Protium aracouchini
Neomitranthes langsdorffii
Chamaecrista duartei
Vismia pentagyna
Cordia hatschbachii
Guazuma ulmifolia
Eugenia subterminalis
Dimorphandra mollis
Trigynaea oblongifolia
Hymenaea fariana
Ocotea floribunda
Senegalia paganuccii
Clusia diamantina
Eriotheca gracilipes
Handroanthus selachidentatus
Couepia belemii
Neea floribunda
Ocotea porosa
Manilkara salzmannii
Manilkara longifolia
Manilkara elata
Manilkara triflora
Aniba heringeri
Cyathea rufa
Alsophila capensis
Cyathea hirsuta
Alsophila sternbergii
Cyathea bipinnatifida
Cyathea poeppigii
Ocotea minarum
Bathysa stipulata
Monteverdia macrophylla
Agarista revoluta
Annona mucosa
Riodocea pulcherrima
Faramea atlantica
Leandra tetraquetra
